HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spndng_Per_Dsg_Unt_2018,Avg_Spndng_Per_Clm_2018,Avg_Spndng_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Avg_DY22_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
J9262,"Injection, omacetaxine mepesuccinate, 0.01 mg",Synribo,Omacetaxine Mepesuccinate,,,,,,,,,421347.42,140681,209,11,2.995055622,2016.016364,38304.31091,0,300174.94,118012,243,,2.543596753,1235.287819,,0,220987.21,70755,147,,3.123273408,1503.314354,,0,51297.46,15090,43,,3.399434062,1192.964186,,0,3.464,0.088420262,0.043119129
J9263,"Injection, oxaliplatin, 0.5 mg",Oxaliplatin,Oxaliplatin,4868611.23,23973167.8,74543,13916,0.203085853,65.31278899,349.8570875,0,3951495.73,25707374.8,79462,14743,0.153710589,49.72811822,268.025214,0,3321771.57,23900010,74382,13944,0.1389862,44.65827176,238.222287,0,2567585.38,22588639.5,70127,13363,0.11366711,36.61336404,192.1413889,0,1355841.71,21346463,65920,12706,0.063515989,20.56798711,106.7087762,0,0.064,-0.441210489,-0.252173504
J9264,"Injection, paclitaxel protein-bound particles, 1 mg",Abraxane*,Paclitaxel Protein-Bound*,266320982.2,26171202,107894,16427,10.17610816,2468.357668,16212.39315,0,313225941.5,28634511,120023,17849,10.93875644,2609.715984,17548.65491,0,339486064.4,28823649,120974,17957,11.77803908,2806.272955,18905.50005,0,333905536.9,26883943.5,114172,16663,12.42025884,2924.583409,20038.74074,0,324160700.2,24040894,101946,15213,13.4837207,3179.729466,21308.13779,0,13.7785,0.085623164,0.072894474
J9266,"Injection, pegaspargase, per single dose vial",Oncaspar,Pegaspargase,1293816.12,109,85,53,11869.87266,15221.36612,24411.62491,0,1456060.96,114,95,46,12772.46456,15326.95747,31653.49913,0,1382236.68,86,72,42,16072.51954,19197.73167,32910.39714,0,1831045.57,102,88,43,17951.42716,20807.33602,42582.45512,0,1590703.54,73,61,35,21790.45945,26077.10721,45448.67257,0,22563.39425,0.213856662,0.164005633
J9267,"Injection, paclitaxel, 1 mg",Paclitaxel,Paclitaxel,2530697.1,20802552.5,139763,22215,0.121653201,18.10706052,113.918393,0,2811853.99,20099412,131636,21542,0.139897326,21.36082827,130.5289198,0,2616393.82,18058397,115630,19291,0.144885165,22.6272924,135.6276927,0,2610744.04,17102752.6,109171,18448,0.152650518,23.91426331,141.5190828,0,1955615.85,16228878,103503,17330,0.120502221,18.89429147,112.8456924,0,0.12125,-0.210600638,-0.002373727
J9268,"Injection, pentostatin, 10 mg",Nipent,Pentostatin,863811.01,484,425,79,1784.733492,2032.496494,10934.31658,0,823536.97,445,416,78,1850.644876,1979.656178,10558.16628,0,626974.73,336,295,65,1865.99622,2125.338068,9645.765077,0,618017.87,364,319,64,1697.851291,1937.360094,9656.529219,0,393991.45,194,179,47,2030.883763,2201.069553,8382.796809,0,2070.573,0.196149376,0.032827811
J9269,"Injection, tagraxofusp-erzs, 10 micrograms",Elzonris,Tagraxofusp-Erzs,,,,,,,,,,,,,,,,,10778975.67,40139,191,20,268.541211,56434.42759,538948.7835,0,7755186.19,27263,199,19,284.4582838,38970.78487,408167.6942,0,9179725.66,30672,211,13,299.2868303,43505.80882,706132.7431,0,302.6135,0.052129073,0.055694677
J9271,"Injection, pembrolizumab, 1 mg",Keytruda,Pembrolizumab,1813727267,41818943,201492,35491,43.37094954,9001.485254,51103.86483,0,2673427541,60934811,293728,49743,43.87356746,9101.711587,53744.79909,0,3500947569,77271995.6,355684,58699,45.3068093,9842.859305,59642.37158,0,3966530837,85837941,373954,62830,46.20952915,10607.00203,63131.16086,0,4935971049,94600572,407389,67022,52.17696833,12116.11273,73647.02708,0,53.4215,0.129138714,0.047297285
J9272,"Injection, dostarlimab-gxly, 10 mg",Jemperli,Dostarlimab-Gxly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4502156.68,20835,319,79,216.0862337,14113.34382,56989.32506,0,217.87025,,
J9273,"Injection, tisotumab vedotin-tftv, 1 mg",Tivdak,TIsotumab Vedotin-Tftv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6726327.71,39071,329,98,172.1565281,20444.76508,68635.99704,1,155.9055,,
J9280,"Injection, mitomycin, 5 mg",Mitomycin*,Mitomycin*,12633369.89,101279.6,15683,6419,124.7375571,805.5454881,1968.121186,0,17517209,179278.4,25579,8446,97.70953445,684.8277493,2074.024272,0,8507440.68,141489,20780,7110,60.12792995,409.40523,1196.545806,0,4653362.89,108249,16216,6279,42.98758317,286.9612044,741.0993614,0,4345827.12,88712,13693,5618,48.9880413,317.3758212,773.5541331,0,50.246,0.139585845,-0.208368239
J9281,"Mitomycin pyelocalyceal instillation, 1 mg",Jelmyto,Mitomycin,,,,,,,,,,,,,,,,,,,,,,,,,26431754.32,95994,1455,299,275.3479834,18166.15417,88400.51612,0,29464809.48,107123,1703,331,275.0558655,17301.70844,89017.5513,0,283.368,-0.001060905,-0.001060905
J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",Mitoxantrone HCL,Mitoxantrone HCL,138762.03,5021,1032,300,27.6363334,134.4593314,462.5401,0,111886.84,4328,871,284,25.85185767,128.4579105,393.9677465,0,108206.41,4005,793,248,27.01783021,136.4519672,436.3161694,0,84464.41,3348,664,208,25.2283184,127.2054368,406.0788942,0,99883.85,2941,586,178,33.96254675,170.450256,561.1452247,0,38.1115,0.346207314,0.052882619
J9295,"Injection, necitumumab, 1 mg",Portrazza,Necitumumab,1796087.6,332664,387,66,5.399104201,4641.05323,27213.44849,0,617966.03,113626,143,22,5.438597064,4321.440769,28089.365,0,358862.92,61603,79,,5.825413048,4542.568608,,0,284287.06,49780,65,,5.710869024,4373.647077,,0,159226.5,28000,31,,5.686660714,5136.33871,,0,5.73675,-0.004238989,0.013057047
J9298,"Injection, nivolumab and relatlimab-rmbw, 3 mg/1 mg",Opdualag,Nivolumab-Relatlimab-Rmbw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42513402.1,240968,1560,680,176.4275842,27252.18083,62519.70897,0,180.642,,
J9299,"Injection, nivolumab, 1 mg",Opdivo,Nivolumab,1715907188,69929329,239434,32846,24.53773277,7166.514313,52240.97875,0,1782346828,71949143,212722,29910,24.77231491,8378.761142,59590.33192,0,1586591103,62072115,175292,25352,25.56044857,9051.132415,62582.48278,0,1573611853,60628423,173365,25426,25.9550187,9076.871644,61889.87071,0,1849938540,64287344.7,181918,26957,28.77609192,10169.07915,68625.53474,0,29.42875,0.108690857,0.040637196
J9301,"Injection, obinutuzumab, 10 mg",Gazyva,Obinutuzumab,95639692.13,1710556,17372,3407,55.91146512,5505.393284,28071.5269,0,107491982.2,1886756,19036,3797,56.97185124,5646.773595,28309.7135,0,132781688.1,2292003,23188,4524,57.93259787,5726.31051,29350.50577,0,137669766.8,2365324,24018,4694,58.20334417,5731.941329,29328.88088,0,138720199.7,2171340,22324,4364,63.88690842,6213.949101,31787.39682,0,65.32125,0.097650132,0.03389813
J9302,"Injection, ofatumumab, 10 mg",Arzerra,Ofatumumab,10919480.32,207016,1383,266,52.74703559,7895.502762,41050.6779,0,7251847.45,134756,925,186,53.81465352,7839.835081,38988.42715,0,4138818.94,73805,593,134,56.07775815,6979.458584,30886.70851,0,762979.76,13715,117,40,55.63104338,6521.19453,19074.494,0,138369.94,3308,39,15,41.8288815,3547.94718,9224.662667,1,63.957,-0.248101798,-0.056331304
J9303,"Injection, panitumumab, 10 mg",Vectibix,Panitumumab,93716500.94,921519.8,17769,2747,101.6977616,5274.157293,34115.94501,0,97201913.57,933626,18451,2734,104.1122608,5268.110865,35553.00423,0,100540390.7,925883,18480,2684,108.5886562,5440.497334,37459.16198,0,100065715.7,877721,17571,2525,114.006291,5694.935729,39629.98642,0,118238477.6,896519,18220,2551,131.8861927,6489.488341,46349.85401,0,134.45725,0.156832589,0.067141438
J9304,"Injection, pemetrexed (pemfexy), 10 mg",Pemfexy,Pemetrexed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18389655.67,239031.4,2790,832,76.93405833,6591.274434,22102.95153,0,75.79,,
J9305,"Injection, pemetrexed, 10 mg",Alimta*,Pemetrexed Disodium*,471369647.6,7818586,83648,19306,60.28834979,5635.157417,24415.70743,0,509255080,8274255,89350,20046,61.54694049,5699.553218,25404.32406,0,498501786.3,7732905,83813,18517,64.46500846,5947.785979,26921.30401,0,477381476.1,7178617,78939,17337,66.50047997,6047.473062,27535.4142,0,446004779.4,6543681,72075,16239,68.15808708,6188.064925,27465.03969,0,69.64025,0.024926243,0.031147989
J9306,"Injection, pertuzumab, 1 mg",Perjeta,Pertuzumab,269991281.9,25713562,54325,7582,10.49995648,4969.926955,35609.50697,0,298536428.2,27250192,58194,8055,10.95538807,5130.020762,37062.25056,0,303275857.8,26326698,56004,7710,11.5197074,5415.253515,39335.39012,0,299033794.1,24892856,53085,7456,12.0128359,5633.112821,40106.4638,0,317335124.4,23302177,49800,6919,13.61826083,6372.191252,45864.30472,0,13.9245,0.13364246,0.067169826
J9307,"Injection, pralatrexate, 1 mg",Folotyn,Pralatrexate,17107436.55,71151,1372,168,240.4384555,12468.97708,101829.9795,0,15209202.22,60021,1235,137,253.3980144,12315.1435,111016.0746,0,21673584.68,79811,1553,153,271.5613722,13955.94635,141657.4162,0,21749113.36,76936,1457,155,282.6909816,14927.32557,140316.8604,0,20225398.36,64863,1336,131,311.8171895,15138.77123,154392.3539,0,320.7495,0.103031967,0.067146467
J9308,"Injection, ramucirumab, 5 mg",Cyramza,Ramucirumab,100254747.2,1935984,14039,3070,51.78490485,7141.160142,32656.26946,0,114940594.1,2202745,15685,3485,52.18061739,7328.058275,32981.5191,0,130097675,2396220,17053,3677,54.29287586,7629.01982,35381.47267,0,116423797,2071940,15053,3186,56.19071834,7734.258749,36542.30915,0,122952658.8,1944240,14041,3017,63.23944514,8756.688185,40753.28433,0,64.63525,0.125442903,0.051226298
J9309,"Injection, polatuzumab vedotin-piiq, 1 mg",Polivy,Polatuzumab Vedotin-Piiq,,,,,,,,,,,,,,,,,48096602.14,435055,2685,823,110.5529235,17913.07342,58440.58583,0,42318868.11,373761,2480,824,113.2244084,17064.05972,51357.84965,0,66197898.55,580231,3924,1223,114.088869,16870.00473,54127.47224,0,115.76625,0.007634932,0.015866225
J9311,"Injection, rituximab 10 mg and hyaluronidase",Rituxan Hycela,"Rituximab/Hyaluronidase,human",,,,,,,,,117595637.9,2667688,18783,4962,44.08148101,6260.748439,23699.24182,0,97461480.72,2333437,16321,4336,41.76735036,5971.538553,22477.27876,0,68338781.28,1878514,13051,3580,36.3791706,5236.286973,19089.04505,0,57526961.24,1550398,10743,2911,37.10464103,5354.832099,19761.92416,0,37.98675,0.019941918,-0.055814444
J9312,"Injection, rituximab, 10 mg",Rituxan,Rituximab,,,,,,,,,1738104061,20078216.2,243181,70203,86.56665732,7147.367851,24758.25907,0,1295821133,15169179.8,180696,56467,85.42460105,7171.277353,22948.29073,0,765560205.6,9456541.3,110130,36383,80.9556244,6951.422915,21041.70095,0,579169245.2,7044601.3,80946,27486,82.21462373,7155.0076,21071.4271,0,84.37125,0.015551722,-0.017046873
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",Lumoxiti,Moxetumomab Pasudotox-Tdfk,,,,,,,,,,,,,,,,,1099091.98,50381,133,21,21.81560469,8263.849474,52337.71333,0,748627.44,32540,82,14,23.00637492,9129.602927,53473.38857,0,521223.37,22427,54,,23.24088688,9652.28463,,0,23.394,0.010193347,0.032149771
J9316,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",Phesgo,Pertuzumab-Trastuzumab-Hy-Zzxf,,,,,,,,,,,,,,,,,,,,,,,,,25073291.9,352649,3403,599,71.09985255,7367.996444,41858.58414,0,58778024.78,844554,7246,1118,69.59652643,8111.789233,52574.26188,0,70.683,-0.021143871,-0.021143871
J9317,"Injection, sacituzumab govitecan-hziy, 2.5 mg",Trodelvy,Sacituzumab Govitecan-Hziy,,,,,,,,,,,,,,,,,,,,,,,,,96029680.51,3209914.8,10881,1376,29.91658237,8825.446238,69789.012,0,156284894.7,5009740,17309,2120,31.19620872,9029.111714,73719.28993,0,31.64625,0.042773146,0.042773146
J9319,"Injection, romidepsin, lyophilized, 0.1 mg",Istodax*,Romidepsin*,,,,,,,,,,,,,,,,,,,,,,,,,6417223.04,209010,774,190,30.70294742,8290.98584,33774.85811,0,25612146.3,785646,2841,317,32.60011036,9015.187012,80795.4142,0,33.11775,0.061790906,0.061790906
J9320,"Injection, streptozocin, 1 gram",Zanosar,Streptozocin,75097.74,230.7,206,20,325.5211964,364.5521359,3754.887,0,109478.93,340,224,18,321.9968529,488.7452232,6082.162778,0,55804.17,178,76,12,313.506573,734.2653947,4650.3475,0,22672.41,99,69,,229.0142424,328.5856522,,1,2078.32,25,21,,83.1328,98.96761905,,1,344.76925,-0.636997249,-0.289116746
J9325,"Injection, talimogene laherparepvec, per 1 million plaque forming units",Imlygic,Talimogene Laherparepvec,19431787.76,404746,2059,397,48.00983274,9437.487985,48946.56867,0,17251442.33,371313,2072,392,46.4606473,8325.985681,44008.78145,0,20211787.96,424651,2247,447,47.59623305,8995.010218,45216.52788,0,22539700.71,461439,2481,459,48.84654464,9084.92572,49106.10177,0,25777565.72,446876,2255,413,57.68393407,11431.293,62415.41337,0,58.67225,0.180921486,0.046962604
J9328,"Injection, temozolomide, 1 mg",Temodar (J9328),Temozolomide,1382768.45,158683,360,33,8.714030173,3841.023472,41902.07424,0,1210120.81,132119,238,24,9.159324624,5084.541219,50421.70042,0,1015270.9,118841,321,17,8.54310297,3162.837695,59721.81765,0,878178.09,94471,289,20,9.295742503,3038.678512,43908.9045,1,467103.77,45343,157,12,10.30156298,2975.183248,38925.31417,0,10.4015,0.108202274,0.042727952
J9330,"Injection, temsirolimus, 1 mg",Temsirolimus*,Temsirolimus*,11688949.29,175674,6004,576,66.53773063,1946.860308,20293.31474,0,6689201.85,122139,4160,398,54.76712475,1607.981214,16807.03982,0,4046048.43,100718,3342,328,40.17204899,1210.666795,12335.51351,0,2719370.98,77560,2727,241,35.06151341,997.2024129,11283.69701,0,1868055.49,57541,1995,183,32.46477277,936.3686667,10207.9535,0,33.7215,-0.074062423,-0.164231313
J9332,"Injection, efgartigimod alfa-fcab, 2mg",Vyvgart,Efgartigimod Alfa-Fcab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84680123.61,2754878,4923,879,30.73824816,17200.91887,96336.88693,0,31.5275,,
J9340,"Injection, thiotepa, 15 mg",Thiotepa,Thiotepa,250527.33,354,87,38,707.704322,2879.624483,6592.824474,0,77731.43,178,76,18,436.693427,1022.781974,4318.412778,0,86203.88,224,52,19,384.83875,1657.766923,4537.046316,0,221412.31,546,68,36,405.5170513,3256.063382,6150.341944,0,88754.36,299,115,25,296.8373244,771.7770435,3550.1744,0,302.38725,-0.268002853,-0.195239475
J9349,"Injection, tafasitamab-cxix, 2 mg",Monjuvi,Tafasitamab-Cxix,,,,,,,,,,,,,,,,,,,,,,,,,32609272.19,2584966,4864,565,12.61497141,6704.208921,57715.526,0,47897376.83,3758752,7017,699,12.74289361,6825.905206,68522.71363,0,12.87875,0.010140506,0.010140506
J9351,"Injection, topotecan, 0.1 mg",Hycamtin (J9351)*,Topotecan HCL*,627454.7,579619,10824,1156,1.082529558,57.96883777,542.7808824,0,411505.05,446068.1,8506,966,0.922516203,48.3782095,425.9886646,0,498550.4,460763,9347,864,1.082010491,53.3380122,577.0259259,0,388299.69,370715,7476,727,1.047434525,51.9394984,534.1123659,0,268167.72,272446,5613,554,0.984296778,47.77618386,484.0572563,0,0.98875,-0.060278467,-0.023501512
J9352,"Injection, trabectedin, 0.1 mg",Yondelis,Trabectedin,9270719.64,31986,1207,321,289.8367924,7680.795062,28880.74654,0,9117610.5,31956,1211,335,285.3176399,7528.992981,27216.74776,0,9458687.28,32430,1226,306,291.6647327,7715.079348,30910.74275,0,9056752.88,31144,1143,308,290.8024942,7923.668312,29405.04182,0,11938777.2,36991,1364,338,322.7481604,8752.769208,35321.82604,0,328.02,0.109853481,0.027253348
J9353,"Injection, margetuximab-cmkb, 5 mg",Margenza,Margetuximab-Cmkb,,,,,,,,,,,,,,,,,,,,,,,,,2339271.58,54118,242,78,43.2253886,9666.411488,29990.66128,0,5879953.01,135373,625,129,43.43519764,9407.924816,45581.03109,0,43.90825,0.004853838,0.004853838
J9354,"Injection, ado-trastuzumab emtansine, 1 mg",Kadcyla,Ado-Trastuzumab Emtansine,113562036.5,4160587.4,15273,2331,27.29471241,7435.476758,48718.16239,0,147481859.9,5302043.9,19620,3040,27.816039,7516.914368,48513.7697,0,175822575.6,6073797,22498,3496,28.94772011,7815.031362,50292.49874,0,182463588.6,6081919.8,22695,3501,30.00098564,8039.814435,52117.56315,0,170555487.1,5006444,18925,2822,34.06719162,9012.178973,60437.80548,0,34.90025,0.135535746,0.056974361
J9355,"Injection, trastuzumab, 10 mg",Herceptin,Trastuzumab,821766302,8892365.9,187595,20586,92.41256053,4380.53414,39918.69727,0,797279495.2,8315344.9,174866,19783,95.88050824,4559.374007,40301.24325,0,461732465.2,5030604,103687,13206,91.78469727,4453.137474,34963.83956,0,223709770.9,2734506,56471,6944,81.80993967,3961.498307,32216.26885,0,155340135,1839770.5,37518,4520,84.43451779,4140.416201,34367.28651,0,86.50375,0.032081409,-0.022318818
J9356,"Injection, trastuzumab  10 mg",Herceptin Hylecta,Trastuzumab-Hyaluronidase-Oysk,,,,,,,,,2262706.45,29492,520,136,76.72271972,4351.358558,16637.54743,0,12683674.32,166540,2767,396,76.15992747,4583.90832,32029.48061,0,19235277.84,265978,4417,597,72.31905586,4354.828581,32219.89588,0,23611908.47,343713,5494,701,68.69658253,4297.762736,33683.17899,0,69.74925,-0.050090164,-0.036162733
J9357,"Injection, valrubicin, intravesical, 200 mg",Valrubicin*,Valrubicin*,8463932.58,7312,1781,370,1157.540014,4752.348445,22875.49346,0,9129539.72,7202,1800,363,1267.639506,5071.966511,25150.24716,0,6511641.87,5078,1268,259,1282.324118,5135.364251,25141.4744,0,4799901.48,3744,911,178,1282.024968,5268.827091,26965.73865,1,5164351.09,3756,924,172,1374.960354,5589.124556,30025.29704,0,1432.66225,0.072491089,0.043971255
J9358,"Injection, fam-trastuzumab deruxtecan-nxki, 1 mg",Enhertu,Fam-Trastuzumab Deruxtecn-Nxki,,,,,,,,,,,,,,,,,37181509.47,1547669,4188,864,24.02419992,8878.106368,43034.15448,0,109118974.4,4536106,11566,1904,24.05564914,9434.460867,57310.38571,0,257875574.7,10474847.5,26664,4841,24.6185517,9671.301181,53269.07141,0,24.8995,0.023400015,0.012294281
J9359,"Injection, loncastuximab tesirine-lpyl, 0.075 mg",Zynlonta,Loncastuximab Tesirine-Lpyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23389056.34,126592,857,254,184.7593556,27291.78103,92082.89898,0,188.0343333,,
J9360,"Injection, vinblastine sulfate, 1 mg",Vinblastine Sulfate,Vinblastine Sulfate,126452.66,35709.5,3541,676,3.541148994,35.71100254,187.0601479,0,121752.43,35066,3559,687,3.472093481,34.20973026,177.2233333,0,92780.65,23822,2458,482,3.894746453,37.74639951,192.4909751,0,98661.65,26178.8,2575,471,3.768761364,38.31520388,209.4727176,0,100492.36,25649,2697,495,3.917983547,37.26079347,203.0148687,0,3.9605,0.03959449,0.025603754
J9370,"Vincristine sulfate, 1 mg",Vincasar PFS*,Vincristine Sulfate*,173374.05,35349,19983,5069,4.904638038,8.676077166,34.20281121,0,157048.85,32680,18707,4712,4.805656365,8.39519164,33.32955221,0,153280.32,30309.5,17508,4362,5.057170854,8.754873201,35.13991747,0,140982.69,28081,16560,4125,5.020572273,8.513447464,34.17762182,0,126745.48,25999,15331,3802,4.875013654,8.267267628,33.33652814,0,4.92775,-0.028992436,-0.001513451
J9371,"Injection, vincristine sulfate liposome, 1 mg",Marqibo,Vincristine Sulfate Liposomal,1008401.67,408,102,35,2471.572721,9886.290882,28811.47629,0,773205.48,274,63,28,2821.91781,12273.10286,27614.48143,0,1142932.61,395,92,30,2893.500279,12423.18054,38097.75367,0,719893.08,237,70,24,3037.523544,10284.18686,29995.545,0,346461.86,107,52,16,3237.961308,6662.728077,21653.86625,0,3420.781,0.06598723,0.069854125
J9390,"Injection, vinorelbine tartrate, 10 mg",Navelbine*,Vinorelbine Tartrate*,730159.69,47974,10693,1335,15.21990432,68.28389507,546.9360974,0,377566.74,40460.4,9054,1196,9.331759943,41.7016501,315.6912542,0,220910.33,30647,7052,898,7.208220381,31.3259118,246.0025947,0,257234.08,25761,5872,756,9.985407399,43.80689373,340.2567196,0,191493.38,19375,4505,593,9.88352929,42.50685461,322.9230691,0,10.07375,-0.010202699,-0.1023128
J9395,"Injection, fulvestrant, 25 mg",Faslodex*,Fulvestrant*,249195363.7,2835416,141339,18966,87.88670294,1763.104053,13139.05746,0,261476863.4,2990326,149341,19728,87.44092229,1750.87125,13254.09891,0,169167367.7,3072951,153550,20319,55.05046051,1101.708679,8325.575455,1,99529826.37,3076780,153458,19829,32.34869779,648.5802394,5019.407251,0,38648983.04,3019717,150702,19238,12.79887587,256.4596557,2008.991737,0,13.0805,-0.604346489,-0.38225084
J9400,"Injection, ziv-aflibercept, 1 mg",Zaltrap,Ziv-Aflibercept,2791338.46,360569,1098,232,7.741482102,2542.202605,12031.63129,0,2211485.34,290467,854,168,7.613551075,2589.561288,13163.60321,0,1827499.69,232944,713,140,7.845231858,2563.11317,13053.56921,0,1517399.73,192990,598,109,7.862582155,2537.457743,13921.09844,0,1360530.97,177055,551,95,7.684227895,2469.203212,14321.37863,0,7.77525,-0.022683929,-0.001854092
P9041,"Infusion, albumin (human), 5%, 50 ml",Albuked-5 (P9041)*,Albumin Human*,2516390.42,235051,4168,1306,10.70572097,603.7405038,1926.792052,0,1936111.66,223356,3892,1116,8.668276921,497.4593166,1734.867079,0,1874592.87,216436,3328,969,8.661187926,563.2791076,1934.564365,0,1519574.74,173151,2904,930,8.776009033,523.2695386,1633.951333,0,1500858.6,146712,2576,672,10.22996483,582.6314441,2233.420536,0,10.49,0.165673918,-0.011299952
P9045,"Infusion, albumin (human), 5%, 250 ml",Albuked-5 (P9045)*,Albumin Human*,13152735.5,265706,20830,5459,49.50108579,631.4323332,2409.367192,0,11488577.77,264036,20134,4727,43.51140666,570.6058294,2430.416283,0,10242587.53,235876,18543,4502,43.42361041,552.3694942,2275.119398,0,10328014.58,238923,19824,4794,43.22737694,520.9854005,2154.362658,0,10088553.82,197182,16378,3503,51.16366514,615.9820381,2879.975398,0,52.45,0.183594027,0.00829295
P9046,"Infusion, albumin (human), 25%, 20 ml",Albuked-25 (P9046)*,Albumin Human*,849522.01,41030,5526,1294,20.7048991,153.7318151,656.5085085,0,651001.31,34121,4418,1086,19.07919786,147.3520394,599.4487201,0,606917.39,31818,4119,896,19.07465554,147.3458097,677.3631585,0,464046.88,23998.5,3303,760,19.3364952,140.4925462,610.588,0,482659.7,23535,3301,756,20.50816656,146.2162072,638.4387566,0,20.98,0.060593781,-0.002383946
P9047,"Infusion, albumin (human), 25%, 50 ml",Albuked-25 (P9047)*,Albumin Human*,15683848.43,316809,78570,19442,49.50569091,199.6162458,806.6993329,0,15404438.47,333820,82794,19830,46.14594233,186.0574253,776.8249355,0,15779756.58,339272,84233,19664,46.51063625,187.3346145,802.4693135,0,15634280.16,334433,83972,19898,46.74861679,186.1844443,785.7211861,0,16149142.45,315414,82120,17695,51.19982769,196.6529767,912.6387369,0,52.45,0.095215884,0.008447615
Q0138,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (non-esrd use)",Feraheme (Q0138)*,Ferumoxytol*,61123990.84,68939325,127540,56133,0.8866346,479.2534957,1088.913667,0,81052211.76,87749217,163648,70278,0.923680171,495.2838517,1153.308457,0,85050786.33,87334099,162963,68598,0.973855428,521.9024339,1239.843528,0,86557906.39,95763866,178909,75175,0.903868129,483.809682,1151.418775,0,77305080.16,95905992,178936,76485,0.806050577,432.0264238,1010.722105,0,0.8155,-0.108221044,-0.023540119
Q0139,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (for esrd on dialysis)",Feraheme (Q0139)*,Ferumoxytol*,888939.19,1088181,1879,1126,0.816903796,473.0916392,789.466421,0,724800.74,844331,1458,924,0.858431989,497.1198491,784.4163853,0,519891.98,563030,993,601,0.923382378,523.5568782,865.0448919,0,723714.17,809906,1473,892,0.893577983,491.319871,811.3387556,0,528773.87,713275,1253,744,0.741332403,422.0062809,710.7175672,0,0.7915,-0.170377497,-0.023975954
Q0162,"Ondansetron 1 mg, oral, fda approved prescription iv anti-emetic,  not to exceed a 48 hour dosage regimen",Ondansetron HCL (Q0162)*,Ondansetron HCL*,3257.13,78122,3952,963,0.041692865,0.824172571,3.382274143,0,4421.06,45327,2429,580,0.097537009,1.820115274,7.622517241,0,986.34,40177,1854,446,0.024549867,0.532006473,2.211524664,0,749.27,27842,1603,326,0.026911501,0.467417343,2.298374233,0,1483.44,15995,1285,354,0.092743983,1.154428016,4.190508475,0,0.01325,2.446258306,0.221254003
Q0167,"Dronabinol, 2.5 mg, oral, fda approved prescription iv anti-emetic,  not to exceed a 48 hour dosage regimen",Dronabinol*,Dronabinol*,10990.45,3805,94,55,2.888423128,116.9196809,199.8263636,0,3750.22,4564,96,65,0.821695881,39.06479167,57.69569231,0,2470.65,3346,61,44,0.738389121,40.50245902,56.15113636,0,2085.88,1411,39,21,1.478299079,53.48410256,99.32761905,0,2029.99,2133,34,28,0.951706517,59.70558824,72.49964286,0,0.701,-0.356215173,-0.242364079
Q0222,"Injection, bebtelovimab, 175 mg","Injection, bebtelovimab, 175 mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38159398.73,31329,31098,30992,1218.021601,1227.069224,1231.266092,1,2394,,
Q2043,"Sipuleucel-t, minimum of 50 million autologous cd54+ cells activated with pap-gm-csf, including leukapheresis and all other preparatory procedures, per infusion",Provenge,Sipuleucel-T/Lactated Ringers,188526960.9,4785,4661,1759,39399.57386,40447.74961,107178.4883,0,176936557.2,4195,4108,1533,42177.96356,43071.21644,115418.4978,0,146412891.4,3200,3133,1178,45754.02858,46732.49009,124289.3815,0,153583746.7,3108,3042,1136,49415.61992,50487.75369,135196.9601,0,130118799.7,2476,2430,906,52552.01927,53546.83116,143618.9842,0,53489.58975,0.063469797,0.07466838
